credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.1347,135.7,10.59653473,8.55,672,4620.041667,3469,56.9,1,0,1,1
1,debt_consolidation,0.1367,416.72,10.30895266,13.28,692,1132,12558,61.3,0,0,0,1
1,small_business,0.1158,396.17,11.15625052,10.99,732,4171.041667,40109,81.7,0,0,0,1
1,all_other,0.1253,50.2,10.69203582,20.75,677,4080.041667,920,21.9,0,0,0,1
1,debt_consolidation,0.08,62.68,10.81977828,10.51,737,2370.041667,2270,14,1,0,0,1
1,all_other,0.1126,282.63,10.81977828,2.88,712,4320,1076,8.7,3,0,0,1
1,small_business,0.1158,495.21,11.1844214,13.27,727,4050,23236,42.4,2,0,0,1
1,debt_consolidation,0.0768,77.98,10.37349118,0.38,822,9968.041667,510,1,0,0,0,1
1,credit_card,0.0963,288.85,11.60823564,18.41,737,3481.041667,2737,6.4,1,0,0,1
1,debt_consolidation,0.1189,265.32,11.00209984,17.24,707,4770,5476,46.4,0,0,0,1
1,debt_consolidation,0.1253,284.47,10.66895539,9.27,687,2850,3294,18.7,3,1,0,1
1,debt_consolidation,0.0963,320.95,11.15625052,6.31,737,3480.041667,20423,46.7,2,0,0,1
1,debt_consolidation,0.1505,260.19,10.84081544,15.06,662,9180,19469,84.8,1,1,0,1
1,credit_card,0.1189,99.5,10.51867319,20.63,692,4410,10455,54.5,1,0,0,1
1,credit_card,0.0932,95.85,10.89673933,6.6,727,1921.041667,2979,28.9,1,0,0,1
1,all_other,0.1505,312.23,11.46163217,17.72,667,7080.041667,44313,93.5,2,0,0,1
1,debt_consolidation,0.1316,506.56,11.23848862,21.9,687,6000.041667,63202,51.3,0,0,0,1
1,all_other,0.0963,320.95,11.40756495,3.27,732,3720.041667,8976,15.7,3,0,0,1
1,all_other,0.1253,127.18,11.00209984,20.14,687,4140.041667,27759,71.7,1,0,0,1
1,credit_card,0.1158,264.11,10.34148439,6.89,712,5670.041667,11025,55.1,1,0,1,1
1,debt_consolidation,0.1474,518.06,11.08220409,22.1,672,4934.041667,23535,66.7,2,0,1,1
1,home_improvement,0.0963,481.42,11.15625052,12.19,772,4080,8850,16.5,1,0,0,1
1,debt_consolidation,0.1221,53.31,11.14186178,18.14,677,5251.041667,4658,44.3,3,1,1,1
1,debt_consolidation,0.1158,330.14,11.8493977,8.32,727,4890.041667,44128,42,1,0,0,1
1,debt_consolidation,0.1537,522.7,11.81303006,18.12,667,9000.041667,17258,81.4,1,1,0,1
1,small_business,0.1095,490.71,11.60823564,1.07,762,4290.041667,3889,18.3,0,0,0,1
1,debt_consolidation,0.1632,176.57,9.998797732,8.67,662,1140,8517,71.6,2,0,0,1
1,debt_consolidation,0.1189,497.46,11.38813292,7.34,717,3060.041667,15648,45.8,1,0,0,1
1,debt_consolidation,0.1474,487.84,10.30895266,11.24,677,3060.041667,23762,94.3,1,0,0,1
1,debt_consolidation,0.1411,342.29,10.1266311,13.73,682,4320,10564,72.4,0,0,1,1
1,debt_consolidation,0.1442,257.87,10.71441777,15.92,682,5730.041667,9562,21.9,1,0,0,1
1,debt_consolidation,0.1411,513.44,11.00209984,14.02,692,2370.041667,20002,52.2,3,0,0,1
1,small_business,0.1442,343.83,11.00209984,11.26,682,6540,4395,57.8,2,0,1,1
1,debt_consolidation,0.1253,401.6,10.81977828,11.88,722,2790.041667,7085,41.7,1,0,0,1
1,debt_consolidation,0.1411,205.38,10.59663473,19.67,667,3240,5155,56.6,1,0,0,1
1,debt_consolidation,0.1316,405.25,11.30220443,20.5,702,3240,57822,78.5,0,0,0,1
1,all_other,0.1284,100.86,11.08201946,4.89,687,5520,2305,31.6,1,0,0,1
1,debt_consolidation,0.1379,477.06,11.3736634,17.26,702,6960,43998,87.6,0,0,0,1
1,debt_consolidation,0.1221,359.81,11.32659589,12.68,717,6810.041667,23722,51.8,0,0,0,1
1,home_improvement,0.1316,185.74,10.12262308,23.52,692,2850.041667,22479,86.8,2,0,0,1
1,debt_consolidation,0.1347,508.84,11.46167427,11.89,702,4500.041667,31565,68.3,0,0,0,1
1,educational,0.1695,171.01,9.61580548,9.36,662,1267.041667,2368,84.6,1,0,0,1
1,debt_consolidation,0.1316,236.4,10.43399815,18.85,697,2641,566,8.2,3,2,0,1
1,debt_consolidation,0.1568,525.03,11.35050065,22.16,672,2970,24143,59.5,1,0,0,1
1,home_improvement,0.1392,382.34,10.41271189,18.07,682,3300,6720,88.4,3,0,0,1
1,debt_consolidation,0.1379,340.76,11.00209984,15.14,697,4800,10852,64.2,1,0,1,1
1,debt_consolidation,0.1347,135.7,11.00209984,17.86,682,3750,1267,31.7,0,0,0,1
1,small_business,0.1505,520.37,11.28978191,11.38,677,4410,31724,90.4,2,0,0,1
1,debt_consolidation,0.0963,320.95,11.2771525,19.9,752,3300,4474,82.9,4,0,0,1
1,debt_consolidation,0.1347,407.08,10.96439797,17.74,697,5910,11401,83.2,0,0,0,1
1,small_business,0.1347,251.88,10.17732422,12.68,697,3720,16280,74.7,0,0,0,1
1,debt_consolidation,0.1189,215.57,9.952277717,8.57,722,3210.041667,9317,53.6,1,0,0,1
1,debt_consolidation,0.1663,532.05,11.00126616,11.15,667,4410,13672,93.8,1,0,0,1
1,home_improvement,0.1189,331.64,11.13453063,18.83,727,4110,24185,44.9,2,0,0,1
1,debt_consolidation,0.1347,441,10.85892207,12.44,707,2700.041667,8898,75.4,0,0,0,1
1,debt_consolidation,0.1189,99.5,10.12647109,19.06,707,8730,1952,26,0,0,0,1
1,all_other,0.08,313.37,10.91508846,9.6,802,5550,2893,5.3,0,0,0,1
1,credit_card,0.1189,258.68,10.77895629,9.63,742,4953.041667,3501,23.5,1,0,0,1
1,debt_consolidation,0.1505,294.88,10.49127422,18.57,667,1830,8297,72.1,0,0,0,1
1,credit_card,0.1505,312.23,10.89673933,23.8,682,3360,35379,89.4,0,0,0,1
1,credit_card,0.1442,481.36,10.88556602,17,687,1830,6309,70.1,0,0,0,1
1,credit_card,0.1632,565.02,11.00209984,21.46,667,7200.041667,20702,82.5,2,1,0,1
1,credit_card,0.0963,385.14,10.66895539,22.02,752,2807.041667,22486,26.6,0,0,0,1
1,debt_consolidation,0.1505,85.87,11.1844214,19.87,672,4800,5517,34.1,2,0,0,1
1,credit_card,0.1442,238.96,10.1266311,18,672,3780.041667,9394,44.6,3,0,0,1
1,all_other,0.1316,675.41,11.23848862,16.56,712,3245.041667,21118,65.2,0,0,0,1
1,credit_card,0.1379,545.21,11.28978191,10.95,702,3420.041667,13742,64.5,0,0,0,1
1,debt_consolidation,0.1505,693.83,11.31498659,16.54,697,6270,12147,91.3,0,0,0,1
1,debt_consolidation,0.1379,408.91,10.51888938,13.46,702,3210.041667,4800,94.1,1,0,0,1
1,small_business,0.0932,278.74,10.858999,16.59,757,5520,43232,41.1,0,0,0,1
1,debt_consolidation,0.1411,41.08,9.210340372,8.28,677,1920,802,6.3,1,1,0,1
1,credit_card,0.1148,197.82,10.93310697,11.16,712,2367.958333,18513,60.1,2,0,0,1
1,all_other,0.1411,766.73,11.35035948,7.78,697,4829.958333,18067,60.6,0,0,0,1
1,small_business,0.1284,168.09,11.00209984,13,697,3840.041667,5878,52,0,0,0,1
1,all_other,0.1221,116.61,10.85892207,15.07,707,5580,12324,25.5,2,0,0,1
1,all_other,0.0932,31.95,10.49127422,20.37,742,3690,8990,58,0,0,0,1
1,all_other,0.1189,530.63,11.22524339,3.06,752,3750,4498,5.3,0,0,0,1
1,major_purchase,0.1379,170.38,10.81985828,24.07,687,3030,4305,56.6,3,1,0,1
1,all_other,0.1663,638.46,10.8077057,10.91,667,2040.041667,6241,21,3,0,0,1
1,small_business,0.1253,312.08,11.35040654,18.58,712,8970.041667,67614,49.2,0,0,0,1
1,debt_consolidation,0.1284,672.36,10.71441777,19.12,767,5790.041667,14729,48.9,5,0,0,1
1,all_other,0.08,47.01,10.12021054,14.73,767,3454,2130,12.3,4,0,0,1
1,debt_consolidation,0.1316,202.63,10.49127422,23.77,692,4440,6581,39.6,1,0,0,1
1,small_business,0.1474,207.23,10.49127422,14,677,2730,20616,94.1,2,0,0,1
1,debt_consolidation,0.0932,70.29,9.741203889,24.63,732,3810,5101,30.4,1,0,0,1
1,debt_consolidation,0.1347,678.46,12.12269104,7.28,732,7218,50381,68.5,1,0,0,1
1,debt_consolidation,0.0963,320.95,10.30895266,15.88,762,3630,4532,33.6,0,0,0,1
1,debt_consolidation,0.08,188.02,11.42958733,5.07,752,8162.958333,21365,39.4,0,0,0,1
1,debt_consolidation,0.0963,320.95,11.00209984,9.44,747,5219.958333,23186,61.5,1,0,0,1
1,all_other,0.1095,261.71,10.59653473,22.98,692,7230,25336,48.5,1,0,0,1
1,home_improvement,0.1411,222.49,11.19821472,11.59,767,5522.958333,0,34.5,1,0,0,1
1,small_business,0.1253,309.57,9.472704636,0.92,727,3425.958333,3498,47.9,1,0,0,1
1,debt_consolidation,0.1148,167.32,9.903487553,19.68,712,1835,7058,45.5,0,0,0,1
1,debt_consolidation,0.1316,574.1,10.85892207,16.87,732,7799.958333,13429,61,0,0,0,1
1,all_other,0.1253,334.67,10.54006438,10.38,672,3270,26788,65.2,3,0,0,1
1,home_improvement,0.1568,350.02,10.95080655,7.62,682,2850,1815,34.2,2,0,0,1
1,debt_consolidation,0.1442,412.6,10.51867319,7.91,682,4049.958333,8748,85.8,1,0,0,1
1,debt_consolidation,0.1253,401.6,10.87812266,16.26,717,2730,7464,41.2,2,0,0,1
1,all_other,0.0963,185.35,10.51596683,7.15,732,2370,9619,65.9,0,0,0,1
1,home_improvement,0.1411,290.95,10.91501573,1,707,1229.958333,3441,49.2,0,0,0,1
1,debt_consolidation,0.0932,207.66,10.35456317,12.08,747,3450,2530,63.2,0,0,0,1
1,debt_consolidation,0.1426,240.15,10.37349118,13.35,682,1410,5999,27.6,1,0,0,1
1,debt_consolidation,0.16,527.36,11.03488966,7.88,687,2520,15896,83.2,1,0,0,1
1,debt_consolidation,0.1316,287.05,11.22524339,12.27,697,8069.958333,30532,53.7,3,0,0,1
1,all_other,0.0737,248.37,11.08220409,2.77,727,5219.958333,31939,53.2,1,0,0,1
1,all_other,0.1474,51.81,10.5454467,1.04,667,2130,1781,59.4,3,0,0,1
1,small_business,0.1426,274.45,10.57387775,21.88,737,2681,16090,25,3,0,0,1
1,small_business,0.1253,251,10.59663473,12.87,787,2249.958333,298,1,0,0,0,1
1,educational,0.1568,113.76,9.392661929,11.8,672,1499.958333,3352,79.8,0,0,0,1
1,debt_consolidation,0.1379,286.24,10.71441777,24.75,697,4829.958333,1924,91.6,1,0,0,1
1,all_other,0.0932,527.13,11.05885818,8.35,732,4079.958333,41921,85.2,0,0,0,1
1,debt_consolidation,0.1347,101.77,11.09741002,14.6,687,5978.958333,15093,95.5,1,0,0,1
1,all_other,0.1474,120.88,11.49264112,19.94,672,6180,36162,89.5,3,0,0,1
1,credit_card,0.1316,844.26,11.73606902,8.24,727,5549.958333,14323,50.3,1,0,0,1
1,credit_card,0.1221,258.2,10.63825641,17.78,717,2520,14610,76.9,0,0,0,1
1,all_other,0.1316,337.71,10.71441777,3.97,732,2789,2025,15.6,1,0,0,1
1,all_other,0.0768,374.29,11.15619338,12.62,722,2911,16810,32.3,2,0,0,1
1,all_other,0.1411,342.29,11.98292909,9.27,677,5189.958333,10843,68.6,0,1,0,1
1,debt_consolidation,0.1347,407.08,10.14909685,9.2,722,11339.95833,11377,94.8,1,0,0,1
1,small_business,0.1505,477.01,10.30895266,17.96,687,1441,5269,15.1,3,0,0,1
1,all_other,0.1537,104.54,11.00209984,1,672,1800,1048,31.8,1,0,0,1
1,debt_consolidation,0.1726,894.61,12.4874851,12.76,692,6599.958333,35172,95.3,0,0,0,1
1,home_improvement,0.1253,301.2,11.4294569,20.3,722,4446.958333,42813,0,2,0,0,1
1,debt_consolidation,0.1505,294.88,9.998797732,13.75,672,1740,11131,57.7,1,0,0,1
1,major_purchase,0.1253,187.42,10.46310334,14.43,702,8130.958333,15341,40.2,1,0,0,1
1,debt_consolidation,0.1411,329.46,10.71441777,22.48,682,2309.958333,13575,73.8,0,0,0,1
1,small_business,0.1316,413.69,10.08580911,11.35,707,2130,4850,53.9,1,0,0,1
1,debt_consolidation,0.1411,676.02,11.08214255,18.85,702,8250,11667,33.1,1,0,0,1
1,small_business,0.1442,171.92,11.58084576,1.96,697,2669.958333,4233,46,0,0,0,1
1,all_other,0.1253,836.66,11.65268741,1.39,762,2160,30215,49.6,1,0,0,1
1,debt_consolidation,0.1632,353.14,10.77895629,20.55,672,4799.958333,3996,97.5,0,0,1,1
1,small_business,0.16,527.36,10.81977828,7.92,702,4139.958333,5918,98.6,1,0,0,1
1,educational,0.1474,172.69,10.95080655,9.81,687,6120,3335,45.1,2,0,0,1
1,debt_consolidation,0.1411,313.2,11.51292546,24.34,692,13410,46268,92.9,1,1,0,1
1,home_improvement,0.1568,385.02,11.15625052,14.97,662,12539.95833,9649,50.5,0,0,0,1
1,educational,0.1347,379.94,11.71095632,14.28,722,5601.958333,0,0,1,1,0,1
1,small_business,0.1411,410.75,11.42954386,7.63,692,1979.958333,752,2.5,2,2,0,1
1,all_other,0.1568,328.14,10.59663473,14.1,662,2669.958333,4485,25.8,0,2,0,1
1,all_other,0.0963,144.43,10.54534144,0.82,747,6870,752,27.9,1,0,0,1
1,debt_consolidation,0.1442,524.34,11.00209984,20.64,712,4529.958333,51790,96.1,1,0,0,1
1,all_other,0.1663,354.7,10.16585182,4.62,687,1229.958333,5785,54.6,1,0,0,1
1,all_other,0.1442,51.58,11.00209984,12.04,667,3719.958333,2287,47.6,1,0,0,1
1,debt_consolidation,0.1316,67.55,10.1266311,9.55,687,5249.958333,635,42.3,0,0,0,1
1,all_other,0.1253,117.14,11.75978554,19.28,702,11309.95833,16146,54.4,3,0,0,1
1,all_other,0.1284,201.71,10.35774282,5.83,742,11069.95833,7699,69.4,1,0,0,1
1,debt_consolidation,0.1322,676.02,11.26446411,0.65,727,1698.958333,5142,27.2,0,0,0,1
1,all_other,0.1189,50.58,11.5002049,8.12,677,3359.958333,36192,84.6,0,0,0,1
1,all_other,0.1284,168.09,10.97002421,0.23,767,3630,11,0.1,0,0,0,1
1,debt_consolidation,0.16,285.66,11.08214255,15.88,702,5549.958333,21438,90.6,1,0,1,1
1,debt_consolidation,0.08,313.37,10.34817337,7.62,772,3510,944,19.7,2,0,0,1
1,debt_consolidation,0.1758,790.73,12.21602298,14.03,667,3540,31008,79.8,3,0,0,1
1,home_improvement,0.1379,340.76,10.49127422,12.3,732,8130.958333,6729,97.5,1,0,0,1
1,small_business,0.1316,378.23,11.06350847,4.25,732,5219.958333,8897,19.1,3,0,0,1
1,educational,0.1568,87.51,10.3768605,23.88,667,1499.958333,8072,92.8,1,0,0,1
1,credit_card,0.1347,271.39,10.55093105,12.59,687,3420.958333,5545,60.9,3,0,1,1
1,debt_consolidation,0.1316,317.44,10.96812932,24.31,712,6359.958333,23802,59.2,1,0,0,1
1,all_other,0.1189,198.99,11.3736634,19.38,727,5609.958333,42987,89,1,0,0,1
1,debt_consolidation,0.1221,99.95,10.30895266,9.88,702,5040,5431,86.2,2,0,0,1
1,home_improvement,0.1253,133.87,10.858999,1.34,742,1770,2386,11.3,4,0,0,1
1,all_other,0.1221,283.18,10.1266311,18.48,702,3313,2284,4.7,2,2,0,1
1,all_other,0.1158,825.34,11.1844214,5.88,752,3480,8898,29.1,1,0,0,1
1,debt_consolidation,0.1158,297.13,10.68510338,14.03,707,6090,7693,72.6,3,0,0,1
1,credit_card,0.1474,797.8,12.01370075,20.67,697,6719.958333,80602,91.7,0,0,0,1
1,debt_consolidation,0.1221,166.58,10.08580911,14.05,692,8769,5122,73.2,0,0,1,1
1,all_other,0.1221,299.84,10.46310334,23.17,697,4620,3723,39.4,0,0,1,1
1,all_other,0.0963,385.14,11.19547123,9.26,752,2969.958333,4087,23.4,0,0,0,1
1,major_purchase,0.08,219.36,10.69098991,16.27,757,5249.958333,14335,35.3,0,0,0,1
1,debt_consolidation,0.0963,38.52,10.95080655,16.67,717,2190,1203,14.9,3,0,0,1
1,small_business,0.0963,481.42,11.8493977,10.13,782,15089.95833,3991,9.5,1,0,0,1
1,debt_consolidation,0.0963,104.31,8.987196821,13.8,722,4380,5136,34.9,2,0,0,1
1,all_other,0.1095,261.71,10.04966366,14.46,727,3510,7251,25.6,1,0,0,1
1,all_other,0.1221,106.61,9.61580548,16.88,692,2070,6115,43.1,3,0,0,1
1,debt_consolidation,0.1126,591.54,11.69524702,5.99,767,6689.958333,15371,41.7,4,0,0,1
1,small_business,0.1411,855.73,12.07254125,17.75,707,4260,76237,44.5,2,0,0,1
1,all_other,0.1126,262.91,10.12647109,0.34,747,6689.958333,350,1.7,1,0,0,1
1,credit_card,0.1221,199.89,10.81134281,23.11,692,3540,22811,59.9,1,0,0,1
1,all_other,0.1316,50.66,10.6454249,17.26,672,3457.958333,2694,72.8,1,0,1,1
1,small_business,0.1189,505.76,11.40756495,9.44,737,3029.958333,5137,24.2,0,0,0,1
1,all_other,0.1284,255.5,10.71441777,0,757,1410,0,0,0,0,0,1
1,debt_consolidation,0.1411,308.06,10.81985828,8.21,672,3449.958333,19696,86.8,1,0,0,1
1,home_improvement,0.1126,821.59,11.33857208,7,772,7170,6024,39.9,3,0,0,1
1,small_business,0.1189,663.28,10.78103746,10.55,792,5022,53287,0.2,5,0,0,1
1,all_other,0.1126,315.49,10.59653473,23.52,717,3359.958333,8405,42.6,2,0,0,1
1,debt_consolidation,0.1316,108.07,10.75790288,11,672,3900,3371,48.2,1,0,0,1
1,all_other,0.0963,385.14,10.49127422,15,752,5880,20328,38.1,0,0,0,1
1,all_other,0.1284,188.27,10.30895266,2.08,687,4139.958333,3859,38.6,3,0,0,1
1,all_other,0.0894,222.41,9.621787552,12.17,757,4470,6103,34.5,2,0,0,1
1,educational,0.1189,66.33,10.06845099,1.27,702,2884,1610,19.9,2,0,1,1
1,home_improvement,0.1568,533.78,11.02190247,10.98,717,9870,27174,39.3,1,0,0,1
1,debt_consolidation,0.1379,408.91,10.79949394,18.64,682,4350,46817,92.3,1,0,1,1
1,debt_consolidation,0.1426,686.12,11.40756495,22.81,687,4505,28619,74.3,1,0,1,1
1,all_other,0.0963,320.95,10.97678203,24.57,762,8849.958333,23607,37.5,4,0,0,1
1,all_other,0.1253,334.67,10.43399815,22.56,697,9629.958333,18212,72.6,1,0,0,1
1,all_other,0.1316,84.43,10.49127422,2.2,697,3570,2196,35.4,1,0,0,1
1,home_improvement,0.1095,588.85,10.89302875,6.69,797,3690,77,0.7,0,0,0,1
1,credit_card,0.1158,660.27,11.49935378,3.93,752,4229.958333,9873,9.2,1,0,0,1
1,debt_consolidation,0.1379,190.83,10.46321762,12.89,687,1770,8364,48.1,1,0,0,1
1,all_other,0.1253,267.73,10.4341158,21.85,687,2084,12806,38.6,1,0,0,1
1,debt_consolidation,0.1316,624.75,10.91508846,21.67,702,4229.958333,24983,63.7,1,0,0,1
1,debt_consolidation,0.1158,379.66,10.76308094,23.7,712,3330,12050,63.1,1,0,0,1
1,debt_consolidation,0.1379,333.94,11.03488966,23.92,682,8969.958333,29330,57.3,0,0,0,1
1,debt_consolidation,0.1158,478.7,10.51867319,21.7,712,5382,20680,25.5,0,0,0,1
1,all_other,0.1284,84.05,10.27505111,17.17,692,2940,1687,39.2,0,0,1,1
1,debt_consolidation,0.1347,468.14,10.40535315,13.98,697,3719.958333,15670,80.8,0,0,0,1
1,credit_card,0.1411,410.75,10.71441777,7.23,672,3900,13018,81.4,3,1,0,1
1,major_purchase,0.1537,871.16,11.9251416,23.85,677,6419.958333,40741,50.3,3,0,0,1
1,credit_card,0.1189,145.93,10.6454249,14.09,707,2745.958333,2759,14.6,2,0,0,1
1,debt_consolidation,0.1284,309.29,10.81985828,20.69,707,2970,22473,50.4,0,0,0,1
1,debt_consolidation,0.1726,536.77,12.10071213,9.49,672,2520,12108,57.1,0,0,0,1
1,debt_consolidation,0.1474,207.23,11.13683468,12.57,682,7230,17133,66.7,2,1,0,1
1,debt_consolidation,0.1189,198.99,11.15625052,15.87,697,4499.958333,37138,73.4,1,0,0,1
1,debt_consolidation,0.1442,275.07,10.858999,6.88,667,3960,9760,66.8,0,0,0,1
1,debt_consolidation,0.1221,666.3,11.1844214,14.63,727,4320,28585,60.8,0,0,0,1
1,credit_card,0.1379,238.53,10.71441777,18.35,707,7170,12197,95.3,1,0,0,1
1,all_other,0.1379,136.31,11.16336799,8.19,712,4049,11352,98.7,2,0,0,1
1,all_other,0.1221,113.28,11.89818787,22.56,702,4380,67843,91.8,0,0,0,1
1,all_other,0.1284,235.33,9.574983486,3,707,1199.958333,3449,19.7,2,0,0,1
1,small_business,0.1474,552.59,10.81977828,18.53,672,4229.958333,3364,44.9,1,1,0,1
1,all_other,0.1379,340.76,10.37361617,15.49,677,2339.958333,15968,47.8,3,0,0,1
1,debt_consolidation,0.1253,200.8,10.66895539,18.89,682,5130,6334,68.1,2,0,1,1
1,all_other,0.08,219.36,10.43399815,15.21,752,5880,17576,36.3,0,0,0,1
1,debt_consolidation,0.1695,748.17,11.44035477,14.76,662,7637,23738,71.3,1,0,0,1
1,credit_card,0.1505,402.42,11.79981723,16.79,682,11190,54194,85.7,0,0,1,1
1,all_other,0.1095,162.76,10.83879629,12.69,762,5969.958333,16992,44.5,5,0,0,1
1,small_business,0.1126,394.36,11.22524339,13.01,722,2971,12649,67.3,0,0,0,1
1,home_improvement,0.1347,508.84,10.68281243,13.13,687,9840,15273,24.9,2,1,0,1
1,home_improvement,0.0963,296.88,10.73413325,0,807,7320,1454,4,2,0,0,1
1,credit_card,0.0932,383.37,10.4744671,2.34,797,8189.958333,4615,6.5,0,0,0,1
1,home_improvement,0.0768,218.34,11.34687088,23.21,777,8430,36268,32.9,2,0,0,1
1,educational,0.1095,183.2,10.30895266,10.56,722,3330,716,5.4,3,0,0,1
1,educational,0.1158,79.24,10.16585182,15.05,692,3450.958333,731,5.8,3,1,0,1
1,debt_consolidation,0.1505,173.46,10.20359214,4.31,687,1440,3329,95.1,0,0,0,1
1,small_business,0.1916,183.69,10.858999,22.59,662,3300,22312,81.1,0,0,0,1
1,small_business,0.1158,594.25,11.15625052,16.78,727,3509.958333,30372,56.1,0,0,0,1
1,debt_consolidation,0.1411,205.38,10.49127422,21.3,662,2550,8710,23.9,0,1,0,1
1,educational,0.1095,523.42,11.39315045,3.68,752,4096,3327,10.7,0,0,0,1
1,all_other,0.1253,133.87,11.1193494,11.92,682,10890,33115,55.6,1,0,0,1
1,debt_consolidation,0.1607,457.52,10.95954023,23.85,662,3240,8373,57,0,1,0,1
1,small_business,0.2011,623.4,11.45105006,5.36,667,4169.958333,5848,24.3,3,3,0,1
1,credit_card,0.1411,239.61,12.34583459,7.57,662,4080,5086,57.8,1,0,1,1
1,all_other,0.0963,154.06,10.23981692,7.67,732,2190,6246,54.8,2,0,0,1
1,small_business,0.179,902.5,11.35040654,4.93,722,3749.958333,2036,10.1,2,0,1,1
1,educational,0.1284,282.4,11.45105006,22.54,682,3990,65621,81.5,1,0,0,1
1,debt_consolidation,0.0963,346.62,10.46310334,8.85,732,3149.958333,10935,52.1,0,0,0,1
1,debt_consolidation,0.1695,320.65,12.37581542,11.67,667,3869.958333,22353,99.3,0,0,1,1
1,small_business,0.1663,886.75,11.6784399,2.84,742,6749.958333,6835,13.2,1,0,0,1
1,debt_consolidation,0.1126,492.95,11.03495418,5.46,787,5820,17911,32.6,2,0,0,1
1,all_other,0.1158,594.25,11.53272809,11.35,727,5550,32831,66.6,1,0,0,1
1,major_purchase,0.1379,477.06,10.89673933,6.71,687,4800,16826,81.3,2,0,0,1
1,debt_consolidation,0.1158,396.17,10.95080655,13.89,722,2759.958333,7636,26.9,1,0,0,1
1,small_business,0.1565,419.84,11.08214255,11.94,712,6897,13583,26.6,0,0,0,1
1,educational,0.1253,167.34,10.30895266,0,697,1860,0,0,1,1,0,1
1,credit_card,0.1474,86.35,9.798127037,6.93,662,2520,4299,17.1,1,0,0,1
1,debt_consolidation,0.0932,127.79,10.62132735,17.82,747,3990,24764,32,0,0,0,1
1,debt_consolidation,0.1316,148.59,10.84894866,6.69,707,6419.958333,11374,68.1,1,1,0,1
1,all_other,0.0963,152.45,10.30895266,12.52,727,2550,6070,30.3,3,0,0,1
1,small_business,0.1695,178.14,10.81977828,21.7,687,4619.958333,5800,66.7,2,1,0,1
1,home_improvement,0.1221,499.73,10.71441777,14.51,712,5699.958333,5786,48.6,3,0,1,1
1,debt_consolidation,0.1379,681.51,11.32242576,14.94,692,4499.958333,36449,45.1,0,0,0,1
1,credit_card,0.1284,403.42,10.46321762,11.21,687,8100,8568,48.1,1,4,0,1
1,debt_consolidation,0.1505,346.92,10.71441777,11.92,667,4020,29482,80.3,1,0,0,1
1,all_other,0.1221,333.15,11.42958733,10.45,702,3419.958333,17328,45.7,0,0,0,1
1,debt_consolidation,0.16,175.79,10.3859137,16.3,662,3616,0,0,0,1,0,1
1,major_purchase,0.1095,98.15,10.98026315,7.4,722,5040,11855,76,2,1,0,1
1,debt_consolidation,0.1126,591.54,11.1051978,10.93,742,5550,29596,30.8,0,0,0,1
1,debt_consolidation,0.1221,199.89,10.18111929,11.05,687,4589.958333,14387,68.5,0,0,0,1
1,major_purchase,0.0932,191.69,11.46468015,9.51,742,4680,31108,34.9,0,0,0,1
1,home_improvement,0.1253,227.58,11.08214255,4.1,747,2789.958333,155,1.2,6,0,0,1
1,educational,0.1284,268.95,9.472704636,0,717,1440,0,0,3,0,0,1
1,debt_consolidation,0.1316,337.71,10.73639668,15.47,687,1679.958333,4351,33.7,0,0,0,1
1,all_other,0.0963,288.85,11.35045359,7.19,757,2759.958333,11,0.1,1,0,0,1
1,all_other,0.1442,120.34,10.22441096,14.67,672,5249.958333,10455,95.3,3,1,0,1
1,debt_consolidation,0.0963,385.14,11.08214255,11.76,752,7650,54707,50.6,2,0,0,1
1,all_other,0.1284,141.2,10.23466006,10.21,682,4020,4002,61.6,2,0,0,1
1,all_other,0.1284,571.51,10.16585182,7.8,752,13140,77929,8.3,7,0,0,1
1,small_business,0.2011,623.4,11.00209984,21.34,662,3960,13337,59,0,1,1,1
1,debt_consolidation,0.1316,405.25,11.2185544,18.22,697,4560.958333,10157,63.9,1,0,0,1
1,small_business,0.1853,538.98,11.00209984,1.58,717,3390,8476,66.7,1,0,0,1
1,debt_consolidation,0.1114,519.94,11.2697195,9.5,762,7721,13405,23.7,3,0,0,1
1,debt_consolidation,0.1126,709.85,11.40756495,7.91,752,4800,16249,72.5,1,0,0,1
1,all_other,0.1316,42.22,9.574983486,21.33,667,2039.958333,1638,71.2,1,1,0,1
1,credit_card,0.1221,133.26,10.57131693,24.98,692,1860,6714,57.9,1,0,0,1
