,Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year,Values
419,1371,18,23.6,1,2,0,1,12,0,4,1,1,0,0
420,2732,18,23.9,1,3,0,1,12,0,3,1,1,8,0
421,6434,18,23.9,1,2,0,1,15,1,6,1,1,8,0
422,6528,18,23.9,1,5,0,1,14,1,2,1,1,8,0
423,844,18,24.0,1,1,0,1,12,0,8,1,1,10,0
424,4032,18,24.2,1,3,0,1,14,0,3,1,1,6,0
425,1712,18,24.2,1,4,0,1,11,0,3,1,1,1,0
426,4899,18,24.8,1,3,0,1,14,0,7,1,1,2,0
427,7456,18,24.9,1,4,0,1,9,1,4,1,1,1,0
428,9060,18,25.2,1,5,0,1,12,1,3,1,1,4,0
429,628,18,25.4,1,2,0,1,13,0,3,1,1,0,0
430,1458,18,25.4,1,1,0,1,13,0,6,1,1,3,0
431,10779,18,25.7,1,5,0,1,14,1,7,1,1,1,0
432,8874,18,25.8,1,2,0,1,13,1,2,1,1,0,0
433,1126,18,26.0,1,5,0,1,10,0,6,1,1,1,0
434,1134,18,26.1,1,5,0,1,14,0,8,1,1,1,0
435,4737,18,26.1,1,5,0,1,12,0,8,1,1,4,0
436,1380,18,26.7,1,5,0,1,10,0,8,1,1,7,0
437,8930,18,27.3,1,4,0,1,9,1,4,1,1,2,0
438,7927,18,27.3,1,2,0,1,15,1,1,1,1,3,0
439,7080,18,27.7,1,2,0,1,11,1,5,1,1,7,0
440,5665,18,28.0,1,3,0,1,15,1,8,1,1,2,0
441,7972,18,28.2,1,3,0,1,14,1,7,1,1,5,0
442,9007,18,28.3,1,2,0,1,14,1,4,1,1,1,0
443,1346,18,28.6,1,5,0,1,12,0,7,1,1,0,0
444,8695,18,29.7,1,4,0,1,14,1,6,1,1,2,0
445,9536,18,29.9,1,1,0,1,9,1,7,1,1,1,0
446,3866,19,0.2,1,3,0,1,12,0,1,1,1,0,0
447,9480,19,0.3,1,3,0,1,9,1,5,1,1,7,0
448,4482,19,0.7,1,3,0,1,14,0,7,1,1,4,0
449,2002,19,0.7,1,2,0,1,9,0,8,1,1,8,0
450,1824,19,0.9,1,4,0,1,15,0,5,1,1,7,0
451,878,19,1.1,1,1,0,1,9,0,8,1,1,5,0
452,5258,19,1.5,1,3,0,1,12,0,5,1,1,0,0
453,10689,19,1.6,1,1,0,1,9,1,6,1,1,4,0
454,4718,19,1.9,1,4,0,1,15,0,4,1,1,1,0
455,10623,19,1.9,1,4,0,1,12,1,7,1,1,1,0
456,3498,19,1.9,1,3,0,1,12,0,6,1,1,4,0
457,8609,19,2.0,1,1,0,1,14,1,7,1,1,0,0
458,7486,19,2.6,1,1,0,1,9,1,3,1,1,4,0
459,2518,19,2.7,1,2,0,1,14,0,4,1,1,10,0
460,438,19,3.4,1,5,0,1,15,0,2,1,1,3,0
461,7351,19,3.7,1,1,0,1,12,1,3,1,1,3,0
462,4658,19,3.7,1,5,0,1,11,0,7,1,1,9,0
463,338,19,3.9,1,2,0,1,11,0,2,1,1,6,0
464,10421,19,4.4,1,5,0,1,12,1,2,1,1,2,0
465,7192,19,5.1,1,5,0,1,10,1,3,1,1,7,0
466,7480,19,5.8,1,4,0,1,13,1,7,1,1,9,0
467,928,19,5.9,1,3,0,1,13,0,1,1,1,7,0
468,7958,19,5.9,1,5,0,1,15,1,5,1,1,0,0
469,9817,19,5.9,1,5,0,1,12,1,1,1,1,4,0
470,5553,19,6.1,1,4,0,1,9,1,4,1,1,0,0
471,5558,19,6.2,1,5,0,1,11,1,1,1,1,9,0
472,7218,19,6.9,1,4,0,1,13,1,4,1,1,10,0
473,9826,19,7.6,1,1,0,1,9,1,2,1,1,2,0
474,3907,19,7.6,1,4,0,1,11,0,3,1,1,2,0
475,4159,19,7.6,1,5,0,1,15,0,4,1,1,2,0
476,3690,19,8.0,1,1,0,1,9,0,1,1,1,2,0
477,5486,19,8.7,1,5,0,1,13,1,1,1,1,7,0
478,1390,19,8.7,1,5,0,1,13,0,4,1,1,2,0
479,7987,19,8.9,1,4,0,1,15,1,3,1,1,0,0
480,6811,19,8.9,1,5,0,1,9,1,7,1,1,3,0
481,2068,19,9.2,1,4,0,1,12,0,2,1,1,10,0
482,2760,19,9.2,1,1,0,1,13,0,2,1,1,6,0
483,1870,19,9.7,1,2,0,1,10,0,3,1,1,7,0
484,8114,19,9.8,1,3,0,1,14,1,6,1,1,1,0
485,4475,19,10.1,1,5,0,1,12,0,1,1,1,3,0
486,6618,19,10.6,1,4,0,1,10,1,7,1,1,4,0
487,2275,19,10.8,1,2,0,1,10,0,4,1,1,0,0
488,4706,19,11.3,1,5,0,1,12,0,5,1,1,5,0
489,10427,19,11.4,1,4,0,1,12,1,7,1,1,0,0
490,9644,19,11.4,1,3,0,1,15,1,3,1,1,2,0
491,4039,19,11.5,1,4,0,1,11,0,7,1,1,2,0
492,2344,19,11.9,1,3,0,1,11,0,6,1,1,10,0
493,1928,19,12.1,1,3,0,1,10,0,5,1,1,3,0
494,6466,19,12.1,1,5,0,1,12,1,5,1,1,7,0
495,8547,19,12.1,1,1,0,1,10,1,6,1,1,2,0
496,9356,19,12.5,1,3,0,1,9,1,2,1,1,2,0
497,5870,19,12.8,1,2,0,1,15,1,4,1,1,10,0
498,5264,19,12.8,1,5,0,1,11,0,2,1,1,8,0
499,10378,19,12.9,1,3,0,1,11,1,4,1,1,10,0
500,8020,19,13.0,1,3,0,1,14,1,3,1,1,7,0
501,6876,19,13.2,1,5,0,1,10,1,7,1,1,10,0
502,2776,19,13.6,1,1,0,1,15,0,1,1,1,1,0
503,2583,19,14.0,1,4,0,1,9,0,7,1,1,0,0
504,6714,19,15.1,1,3,0,1,10,1,7,1,1,3,0
505,7941,19,15.2,1,3,0,1,10,1,5,1,1,3,0
506,8514,19,15.4,1,2,0,1,12,1,1,1,1,10,0
507,9198,19,15.5,1,3,0,1,11,1,1,1,1,2,0
508,4219,19,16.1,1,3,0,1,13,0,4,1,1,3,0
509,1666,19,16.3,1,4,0,1,14,0,1,1,1,4,0
510,4110,19,16.3,1,4,0,1,12,0,7,1,1,2,0
511,1816,19,16.8,1,1,0,1,11,0,6,1,1,7,0
512,9072,19,16.9,1,1,0,1,10,1,1,1,1,7,0
513,9043,19,17.0,1,4,0,1,13,1,4,1,1,4,0
514,3268,19,17.5,1,4,0,1,14,0,1,1,1,10,0
515,9763,19,17.6,1,4,0,1,12,1,3,1,1,3,0
516,556,19,17.6,1,3,0,1,14,0,4,1,1,4,0
517,9812,19,17.6,1,5,0,1,12,1,3,1,1,6,0
518,6543,19,18.2,1,4,0,1,12,1,8,1,1,1,0
519,4057,19,18.6,1,5,0,1,12,0,8,1,1,3,0
520,8577,19,18.7,1,4,0,1,15,1,2,1,1,1,0
521,575,19,18.7,1,5,0,1,11,0,7,1,1,3,0
522,9066,19,19.1,1,5,0,1,11,1,2,1,1,9,0
523,635,19,19.4,1,1,0,1,12,0,3,1,1,4,0
524,6681,19,19.4,1,3,0,1,12,1,6,1,1,2,0
525,636,19,19.6,1,4,0,1,15,0,5,1,1,0,0
526,3018,19,19.8,1,1,0,1,11,0,7,1,1,8,0
527,2818,19,19.9,1,3,0,1,14,0,4,1,1,7,0
528,6343,19,20.0,1,4,0,1,11,1,5,1,1,3,0
529,9042,19,20.1,1,4,0,1,10,1,4,1,1,0,0
530,5300,19,20.1,1,1,0,1,12,0,3,1,1,3,0
531,2140,19,20.8,1,4,0,1,14,0,5,1,1,7,0
532,3620,19,20.9,1,2,0,1,15,0,2,1,1,2,0
533,2545,19,20.9,1,1,0,1,13,0,4,1,1,2,0
534,2862,19,21.1,1,5,0,1,13,0,6,1,1,9,0
535,6832,19,21.7,1,4,0,1,12,1,3,1,1,0,0
536,1836,19,22.3,1,3,0,1,12,0,8,1,1,10,0
537,2434,19,22.5,1,1,0,1,13,0,2,1,1,7,0
538,6237,19,22.6,1,4,0,1,10,1,3,1,1,3,0
539,2096,19,22.7,1,4,0,1,10,0,7,1,1,8,0
540,9397,19,23.0,1,2,0,1,12,1,5,1,1,0,0
541,3478,19,23.2,1,1,0,1,11,0,6,1,1,2,0
542,8160,19,23.2,1,5,0,1,12,1,5,1,1,8,0
543,3407,19,24.2,1,3,0,1,15,0,2,1,1,1,0
544,10231,19,24.2,1,1,0,1,14,1,8,1,1,0,0
545,10286,19,24.2,1,3,0,1,10,1,6,1,1,6,0
546,8732,19,24.7,1,2,0,1,11,1,1,1,1,5,0
547,8673,19,24.8,1,4,0,1,12,1,5,1,1,3,0
548,6976,19,25.0,1,3,0,1,12,1,8,1,1,10,0
549,6860,19,25.2,1,2,0,1,14,1,8,1,1,5,0
550,7584,19,25.7,1,3,0,1,12,1,2,1,1,1,0
551,412,19,25.7,1,4,0,1,12,0,7,1,1,2,0
552,3529,19,25.9,1,1,0,1,11,0,4,1,1,0,0
553,3889,19,25.9,1,3,0,1,9,0,4,1,1,4,0
554,1291,19,26.2,1,2,0,1,11,0,1,1,1,3,0
555,6812,19,26.3,1,2,0,1,15,1,3,1,1,1,0
556,5388,19,26.5,1,5,0,1,15,0,7,1,1,1,0
557,3611,19,26.7,1,5,0,1,13,0,6,1,1,2,0
558,6802,19,27.3,1,3,0,1,12,1,6,1,1,10,0
559,6170,19,27.3,1,4,0,1,10,1,8,1,1,9,0
560,7328,19,27.5,1,2,0,1,12,1,2,1,1,3,0
561,9436,19,27.6,1,4,0,1,10,1,5,1,1,3,0
562,1964,19,27.9,1,5,0,1,10,0,6,1,1,2,0
563,9370,19,28.2,1,1,0,1,13,1,1,1,1,0,0
564,6795,19,28.9,1,1,0,1,12,1,2,1,1,4,0
565,6826,19,29.2,1,2,0,1,9,1,8,1,1,6,0
566,4568,19,29.5,1,5,0,1,11,0,4,1,1,9,0
567,7412,20,0.1,1,2,0,1,12,1,6,1,1,4,0
568,6886,20,0.4,1,4,0,1,11,1,4,1,1,1,0
569,5838,20,0.4,1,3,0,1,15,1,1,1,1,5,0
570,5191,20,0.4,1,1,0,1,12,0,1,1,1,0,0
571,1746,20,0.4,1,1,0,1,14,0,2,1,1,6,0
572,462,20,1.3,1,2,0,1,9,0,8,1,1,5,0
573,4114,20,1.4,1,4,0,1,14,0,1,1,1,6,0
574,7236,20,1.5,1,1,0,1,11,1,2,1,1,2,0
575,6214,20,2.0,1,2,0,1,9,1,7,1,1,9,0
576,4686,20,2.4,1,2,0,1,9,0,7,1,1,1,0
577,5007,20,2.6,1,5,0,1,12,0,6,1,1,0,0
578,6220,20,2.7,1,4,0,1,10,1,2,1,1,0,0
579,5580,20,2.8,1,4,0,1,13,1,2,1,1,7,0
580,1580,20,3.5,1,3,0,1,11,0,7,1,1,8,0
581,3644,20,4.2,1,5,0,1,13,0,1,1,1,7,0
582,8965,20,4.2,1,2,0,1,12,1,6,1,1,1,0
583,1406,20,4.5,1,2,0,1,15,0,1,1,1,4,0
584,9254,20,4.6,1,4,0,1,14,1,2,1,1,0,0
585,2046,20,5.1,1,5,0,1,14,0,6,1,1,3,0
586,8192,20,5.4,1,3,0,1,13,1,4,1,1,6,0
587,8142,20,5.6,1,4,0,1,11,1,4,1,1,4,0
588,2069,20,5.7,1,2,0,1,13,0,4,1,1,1,0
589,9156,20,6.0,1,3,0,1,12,1,5,1,1,0,0
590,494,20,6.0,1,1,0,1,11,0,8,1,1,3,0
591,10189,20,6.0,1,3,0,1,11,1,4,1,1,1,0
592,5901,20,6.2,1,4,0,1,14,1,4,1,1,2,0
593,3950,20,6.3,1,5,0,1,10,0,8,1,1,4,0
594,8794,20,6.3,1,1,0,1,10,1,1,1,1,7,0
595,2795,20,6.7,1,3,0,1,12,0,2,1,1,3,0
596,4028,20,6.9,1,4,0,1,11,0,5,1,1,1,0
597,6048,20,7.1,1,4,0,1,14,1,6,1,1,3,0
598,3140,20,7.1,1,3,0,1,11,0,6,1,1,0,0
599,2603,20,7.1,1,5,0,1,11,0,7,1,1,2,0
600,3656,20,7.2,1,3,0,1,11,0,5,1,1,3,0
601,2744,20,7.2,1,2,0,1,15,0,1,1,1,0,0
602,780,20,7.4,1,1,0,1,9,0,4,1,1,0,0
603,10635,20,7.7,1,3,0,1,15,1,8,1,1,2,0
604,6056,20,7.9,1,2,0,1,9,1,6,1,1,4,0
605,9544,20,8.0,1,5,0,1,14,1,4,1,1,8,0
606,46,20,8.0,1,4,0,1,11,0,4,1,1,1,0
607,1751,20,8.0,1,4,0,1,15,0,5,1,1,0,0
608,5456,20,8.4,1,3,0,1,9,1,3,1,1,3,0
609,860,20,8.7,1,3,0,1,11,0,3,1,1,10,0
610,417,20,9.0,1,4,0,1,10,0,7,1,1,1,0
611,9856,20,9.3,1,4,0,1,14,1,5,1,1,4,0
612,7536,20,9.7,1,4,0,1,15,1,8,1,1,8,0
613,5351,20,10.0,1,2,0,1,12,0,3,1,1,1,0
614,10698,20,10.2,1,3,0,1,13,1,5,1,1,10,0
615,5692,20,10.2,1,3,0,1,11,1,3,1,1,2,0
616,5112,20,10.9,1,4,0,1,10,0,6,1,1,3,0
617,1108,20,10.9,1,4,0,1,14,0,2,1,1,0,0
618,1461,20,11.0,1,3,0,1,15,0,5,1,1,2,0
619,2120,20,11.1,1,3,0,1,15,0,4,1,1,1,0
620,7386,20,11.5,1,3,0,1,12,1,7,1,1,6,0
621,2906,20,11.8,1,2,0,1,12,0,2,1,1,9,0
622,6312,20,11.9,1,1,0,1,12,1,6,1,1,5,0
623,920,20,12.1,1,2,0,1,12,0,3,1,1,6,0
624,468,20,12.7,1,2,0,1,11,0,6,1,1,1,0
625,7124,20,12.9,1,1,0,1,12,1,1,1,1,0,0
626,9771,20,13.1,1,5,0,1,9,1,4,1,1,1,0
627,8405,20,13.4,1,5,0,1,10,1,4,1,1,2,0
628,1975,20,13.4,1,4,0,1,13,0,7,1,1,3,0
629,416,20,14.0,1,2,0,1,15,0,4,1,1,4,0
630,7764,20,14.5,1,5,0,1,14,1,7,1,1,3,0
631,1161,20,14.6,1,2,0,1,15,0,3,1,1,4,0
632,3998,20,14.9,1,4,0,1,9,0,5,1,1,4,0
633,4393,20,15.0,1,3,0,1,10,0,4,1,1,3,0
634,10153,20,15.2,1,1,0,1,10,1,2,1,1,0,0
635,10370,20,15.3,1,4,0,1,11,1,6,1,1,0,0
636,4065,20,15.4,1,5,0,1,15,0,2,1,1,3,0
637,9105,20,15.6,1,4,0,1,12,1,3,1,1,1,0
638,6349,20,15.8,1,4,0,1,14,1,6,1,1,4,0
639,4136,20,15.8,1,1,0,1,15,0,1,1,1,8,0
640,4826,20,15.9,1,1,0,1,10,0,2,1,1,2,0
641,6907,20,16.0,1,1,0,1,14,1,8,1,1,2,0
642,8988,20,16.3,1,2,0,1,13,1,2,1,1,9,0
643,5278,20,16.4,1,5,0,1,15,0,1,1,1,3,0
644,8365,20,16.4,1,5,0,1,10,1,1,1,1,2,0
645,7791,20,17.0,1,2,0,1,14,1,8,1,1,1,0
646,5954,20,17.0,1,4,0,1,9,1,5,1,1,9,0
647,4298,20,17.5,1,3,0,1,10,0,2,1,1,3,0
648,9894,20,17.6,1,4,0,1,14,1,1,1,1,6,0
649,49,20,18.0,1,2,0,1,10,0,3,1,1,3,0
650,7006,20,18.1,1,1,0,1,12,1,8,1,1,5,0
651,3308,20,18.7,1,5,0,1,10,0,7,1,1,10,0
652,9606,20,18.8,1,5,0,1,12,1,6,1,1,3,0
653,3166,20,18.9,1,3,0,1,9,0,1,1,1,3,0
654,5209,20,19.2,1,3,0,1,11,0,1,1,1,4,0
655,6636,20,19.2,1,4,0,1,9,1,7,1,1,3,0
656,7620,20,19.3,1,3,0,1,13,1,1,1,1,9,0
657,7183,20,19.6,1,1,0,1,12,1,5,1,1,1,0
658,6965,20,19.6,1,1,0,1,14,1,7,1,1,4,0
659,1917,20,19.8,1,1,0,1,15,0,5,1,1,2,0
660,5226,20,20.1,1,1,0,1,11,0,5,1,1,4,0
661,3784,20,20.2,1,4,0,1,10,0,4,1,1,5,0
662,7420,20,20.6,1,5,0,1,15,1,8,1,1,3,0
663,5428,20,20.6,1,2,0,1,13,1,7,1,1,2,0
664,6404,20,21.3,1,2,0,1,14,1,2,1,1,8,0
665,5262,20,21.5,1,4,0,1,9,0,6,1,1,0,0
666,2051,20,21.8,1,1,0,1,9,0,8,1,1,3,0
667,5041,20,22.0,1,1,0,1,15,0,8,1,1,4,0
668,7172,20,22.8,1,1,0,1,12,1,4,1,1,10,0
669,3486,20,23.7,1,4,0,1,12,0,5,1,1,2,0
670,6499,20,23.7,1,1,0,1,9,1,7,1,1,3,0
671,2415,20,24.1,1,5,0,1,10,0,1,1,1,0,0
672,10298,20,24.2,1,5,0,1,11,1,1,1,1,10,0
673,8079,20,24.4,1,2,0,1,12,1,4,1,1,4,0
674,7126,20,24.6,1,4,0,1,12,1,5,1,1,9,0
675,601,20,24.7,1,2,0,1,12,0,1,1,1,4,0
676,6628,20,24.8,1,4,0,1,9,1,7,1,1,3,0
677,1101,20,25.1,1,4,0,1,15,0,7,1,1,1,0
678,3367,20,25.7,1,1,0,1,12,0,1,1,1,0,0
679,7474,20,25.7,1,5,0,1,14,1,5,1,1,1,0
680,5426,20,25.8,1,3,0,1,13,1,2,1,1,2,0
681,3576,20,26.2,1,4,0,1,15,0,4,1,1,9,0
682,10414,20,26.3,1,5,0,1,12,1,1,1,1,0,0
683,7649,20,26.5,1,5,0,1,11,1,2,1,1,3,0
684,9374,20,26.7,1,2,0,1,13,1,8,1,1,10,0
685,6544,20,27.2,1,2,0,1,15,1,5,1,1,7,0
686,6656,20,27.5,1,3,0,1,12,1,1,1,1,0,0
687,5516,20,27.5,1,3,0,1,15,1,3,1,1,4,0
688,5554,20,27.6,1,5,0,1,9,1,4,1,1,7,0
689,6658,20,27.6,1,2,0,1,10,1,3,1,1,6,0
690,1578,20,27.8,1,3,0,1,10,0,3,1,1,4,0
691,6956,20,27.9,1,5,0,1,12,1,2,1,1,8,0
692,8668,20,28.6,1,4,0,1,11,1,4,1,1,7,0
693,3724,20,28.7,1,1,0,1,12,0,4,1,1,4,0
694,6057,20,28.7,1,5,0,1,15,1,4,1,1,0,0
695,9011,20,28.8,1,4,0,1,9,1,2,1,1,4,0
696,351,20,28.9,1,1,0,1,11,0,7,1,1,3,0
697,10436,20,29.0,1,2,0,1,12,1,3,1,1,8,0
698,2094,20,29.0,1,2,0,1,12,0,8,1,1,7,0
699,9358,20,29.4,1,3,0,1,12,1,5,1,1,1,0
700,6144,20,29.6,1,3,0,1,11,1,3,1,1,8,0
701,5856,21,0.3,1,1,0,1,13,1,1,1,1,5,0
702,8044,21,1.5,1,4,0,1,11,1,8,1,1,0,0
703,716,21,1.5,1,2,0,1,11,0,4,1,1,9,0
704,1378,21,1.7,1,2,0,1,12,0,6,1,1,4,0
705,6234,21,2.7,1,5,0,1,10,1,3,1,1,7,0
706,9758,21,2.8,1,3,0,1,12,1,5,1,1,5,0
707,524,21,2.9,1,3,0,1,15,0,3,1,1,8,0
708,7733,21,3.0,1,3,0,1,15,1,4,1,1,2,0
709,1010,21,3.8,1,1,0,1,10,0,7,1,1,4,0
710,10820,21,4.0,1,3,0,1,15,1,1,1,1,8,0
711,3336,21,4.2,1,5,0,1,9,0,4,1,1,2,0
712,3294,21,4.7,1,2,0,1,15,0,6,1,1,3,0
713,4451,21,5.8,1,1,0,1,11,0,6,1,1,2,0
714,8370,21,6.0,1,5,0,1,15,1,5,1,1,3,0
715,8467,21,6.1,1,5,0,1,10,1,4,1,1,3,0
716,8553,21,6.5,1,4,0,1,10,1,5,1,1,1,0
717,3642,21,6.8,1,1,0,1,9,0,3,1,1,3,0
718,1604,21,6.9,1,5,0,1,15,0,4,1,1,3,0
719,7549,21,7.1,1,4,0,1,11,1,3,1,1,1,0
720,2312,21,7.7,1,1,0,1,10,0,2,1,1,6,0
721,1418,21,8.1,1,5,0,1,9,0,6,1,1,1,0
722,3354,21,8.4,1,1,0,1,14,0,7,1,1,10,0
723,3862,21,8.4,1,5,0,1,9,0,4,1,1,5,0
724,4989,21,8.9,1,1,0,1,10,0,7,1,1,1,0
725,2426,21,8.9,1,5,0,1,13,0,8,1,1,9,0
726,10198,21,9.0,1,3,0,1,13,1,5,1,1,4,0
727,4581,21,9.5,1,1,0,1,15,0,1,1,1,2,0
728,1877,21,9.7,1,4,0,1,12,0,4,1,1,4,0
729,221,21,9.7,1,5,0,1,11,0,6,1,1,4,0
730,582,21,9.9,1,3,0,1,15,0,7,1,1,5,0
731,10040,21,10.0,1,4,0,1,13,1,3,1,1,4,0
732,764,21,10.3,1,4,0,1,15,0,8,1,1,5,0
733,3546,21,10.4,1,2,0,1,15,0,5,1,1,7,0
734,4402,21,11.1,1,2,0,1,14,0,1,1,1,7,0
735,2916,21,11.5,1,3,0,1,11,0,8,1,1,8,0
736,63,21,11.7,1,1,0,1,14,0,7,1,1,1,0
737,5636,21,11.8,1,5,0,1,13,1,2,1,1,6,0
738,6453,21,12.0,1,4,0,1,13,1,4,1,1,3,0
739,1058,21,12.0,1,5,0,1,12,0,1,1,1,10,0
740,630,21,12.4,1,2,0,1,10,0,8,1,1,5,0
741,3852,21,12.8,1,2,0,1,11,0,8,1,1,7,0
742,10480,21,13.1,1,4,0,1,14,1,5,1,1,0,0
743,6261,21,13.2,1,1,0,1,12,1,6,1,1,1,0
744,3315,21,13.2,1,4,0,1,11,0,4,1,1,3,0
745,903,21,13.2,1,5,0,1,14,0,5,1,1,0,0
746,10848,21,13.2,1,5,0,1,13,1,8,1,1,1,0
747,3234,21,13.2,1,3,0,1,11,0,5,1,1,7,0
748,6019,21,13.4,1,2,0,1,12,1,3,1,1,4,0
749,9852,21,14.1,1,2,0,1,10,1,1,1,1,1,0
750,3859,21,14.1,1,5,0,1,15,0,7,1,1,2,0
751,10529,21,14.2,1,2,0,1,12,1,2,1,1,0,0
752,6244,21,14.3,1,5,0,1,9,1,7,1,1,8,0
753,10464,21,14.6,1,2,0,1,9,1,8,1,1,0,0
754,5025,21,14.9,1,5,0,1,9,0,2,1,1,1,0
755,3960,21,15.0,1,5,0,1,10,0,8,1,1,1,0
756,5948,21,15.0,1,1,0,1,13,1,3,1,1,5,0
757,1938,21,15.4,1,4,0,1,12,0,3,1,1,0,0
758,6897,21,16.1,1,5,0,1,9,1,5,1,1,1,0
759,3266,21,16.2,1,5,0,1,13,0,3,1,1,3,0
760,881,21,16.2,1,1,0,1,11,0,4,1,1,3,0
761,3982,21,16.4,1,3,0,1,14,0,5,1,1,3,0
762,9888,21,16.9,1,3,0,1,13,1,1,1,1,4,0
763,9984,21,18.0,1,3,0,1,14,1,3,1,1,3,0
764,1278,21,18.0,1,2,0,1,10,0,1,1,1,9,0
765,7493,21,18.1,1,5,0,1,10,1,7,1,1,4,0
766,4721,21,18.6,1,5,0,1,12,0,4,1,1,1,0
767,10428,21,18.8,1,2,0,1,10,1,7,1,1,6,0
768,1556,21,19.8,1,2,0,1,14,0,8,1,1,3,0
769,948,21,20.5,1,2,0,1,12,0,8,1,1,10,0
770,8406,21,20.7,1,2,0,1,12,1,6,1,1,10,0
771,3715,21,20.8,1,1,0,1,14,0,3,1,1,3,0
772,5478,21,21.1,1,5,0,1,12,1,8,1,1,1,0
773,3100,21,21.2,1,1,0,1,12,0,3,1,1,6,0
774,2032,21,21.7,1,2,0,1,15,0,5,1,1,1,0
775,10358,21,22.0,1,3,0,1,13,1,8,1,1,0,0
776,414,21,22.2,1,5,0,1,12,0,2,1,1,6,0
777,7125,21,22.2,1,5,0,1,12,1,6,1,1,0,0
778,7319,21,22.3,1,3,0,1,10,1,6,1,1,0,0
779,4009,21,22.7,1,4,0,1,9,0,3,1,1,1,0
780,9678,21,22.8,1,5,0,1,15,1,4,1,1,9,0
781,10743,21,23.4,1,3,0,1,14,1,1,1,1,4,0
782,9886,21,23.4,1,2,0,1,14,1,3,1,1,10,0
783,6566,21,23.6,1,5,0,1,9,1,4,1,1,7,0
784,2658,21,23.7,1,3,0,1,13,0,2,1,1,5,0
785,10420,21,24.0,1,3,0,1,11,1,1,1,1,2,0
786,1546,21,24.1,1,5,0,1,10,0,4,1,1,5,0
787,1525,21,24.2,1,1,0,1,12,0,4,1,1,3,0
788,3264,21,24.5,1,1,0,1,15,0,1,1,1,10,0
789,3845,21,24.8,1,5,0,1,9,0,1,1,1,2,0
790,4462,21,24.9,1,4,0,1,14,0,6,1,1,2,0
791,10226,21,24.9,1,4,0,1,10,1,4,1,1,8,0
792,6760,21,25.7,1,3,0,1,9,1,7,1,1,9,0
793,8400,21,25.8,1,3,0,1,12,1,2,1,1,4,0
794,4164,21,26.0,1,1,0,1,9,0,1,1,1,6,0
795,10641,21,26.2,1,2,0,1,14,1,6,1,1,1,0
796,8733,21,26.6,1,4,0,1,11,1,7,1,1,3,0
797,6274,21,26.7,1,2,0,1,11,1,8,1,1,2,0
798,6556,21,26.8,1,4,0,1,12,1,6,1,1,2,0
799,8776,21,27.0,1,1,0,1,14,1,3,1,1,2,0
800,1639,21,27.2,1,2,0,1,14,0,3,1,1,1,0
801,8088,21,27.3,1,2,0,1,12,1,2,1,1,6,0
802,968,21,27.5,1,1,0,1,13,0,7,1,1,9,0
803,3365,21,27.7,1,3,0,1,14,0,5,1,1,4,0
804,9562,21,28.7,1,2,0,1,12,1,5,1,1,4,0
805,7228,21,28.8,1,5,0,1,14,1,1,1,1,3,0
806,2396,21,29.2,1,2,0,1,12,0,1,1,1,4,0
807,9988,21,29.2,1,1,0,1,12,1,6,1,1,5,0
808,4852,21,29.8,1,1,0,1,14,0,5,1,1,9,0
809,1949,21,29.8,1,5,0,1,13,0,3,1,1,2,0
810,2330,21,30.0,1,3,0,1,9,0,3,1,1,6,0
811,9857,22,0.2,1,5,0,1,15,1,8,1,1,1,0
812,6708,22,0.9,1,5,0,1,10,1,2,1,1,5,0
813,2778,22,1.0,1,4,0,1,15,0,5,1,1,7,0
814,35,22,1.3,1,1,0,1,12,0,8,1,1,0,0
815,2811,22,1.5,1,2,0,1,12,0,5,1,1,2,0
816,10258,22,1.9,1,2,0,1,14,1,8,1,1,4,0
817,10061,22,2.8,1,3,0,1,12,1,8,1,1,1,0
818,8361,22,3.3,1,4,0,1,14,1,2,1,1,4,0
819,1649,22,3.7,1,5,0,1,12,0,3,1,1,0,0
820,1972,22,3.7,1,2,0,1,12,0,7,1,1,4,0
821,9884,22,3.9,1,5,0,1,11,1,6,1,1,1,0
822,2715,22,4.0,1,2,0,1,12,0,7,1,1,1,0
823,7312,22,4.4,1,4,0,1,12,1,6,1,1,10,0
824,9635,22,4.7,1,4,0,1,12,1,4,1,1,1,0
825,7634,22,4.7,1,2,0,1,15,1,6,1,1,2,0
826,6722,22,4.7,1,4,0,1,12,1,5,1,1,7,0
827,2021,22,4.9,1,3,0,1,14,0,2,1,1,3,0
828,9031,22,4.9,1,3,0,1,10,1,4,1,1,0,0
829,8235,22,5.1,1,3,0,1,13,1,2,1,1,2,0
830,8340,22,5.4,1,5,0,1,11,1,6,1,1,2,0
831,4649,22,5.4,1,1,0,1,12,0,8,1,1,3,0
832,752,22,5.4,1,2,0,1,15,0,7,1,1,2,0
833,8666,22,5.4,1,5,0,1,14,1,7,1,1,6,0
834,3089,22,6.4,1,5,0,1,13,0,3,1,1,1,0
835,1153,22,7.2,1,4,0,1,12,0,3,1,1,0,0
836,6408,22,7.6,1,3,0,1,9,1,8,1,1,8,0
837,4342,22,7.7,1,2,0,1,12,0,5,1,1,3,0
838,6006,22,8.6,1,1,0,1,15,1,5,1,1,6,0
839,10408,22,8.7,1,2,0,1,11,1,5,1,1,9,0
840,6818,22,8.7,1,5,0,1,9,1,5,1,1,2,0
